date,regime,regime_label,prob_regime_0,prob_regime_1,prob_regime_2,prob_regime_3,prob_regime_4
2008-09-23,1,defensive_risk_off,3.8795744612115195e-46,0.9999999999299689,2.345770598197843e-161,1.0742755422646627e-30,6.967872066927069e-11
2008-09-24,1,defensive_risk_off,1.3799448573149733e-47,0.9999999998872227,2.4681744654505797e-168,3.9776853482094184e-30,1.125319928276934e-10
2008-09-25,1,defensive_risk_off,5.8068919288658445e-61,1.0,1.6149194996820608e-166,2.3844500899049534e-26,3.1442184740378096e-13
2008-09-26,1,defensive_risk_off,5.940329797771322e-67,1.0,1.2425937593151279e-175,5.7516647046814706e-30,4.677984368272154e-15
2008-09-29,1,defensive_risk_off,1.3730307104826456e-78,1.0,4.317741382976033e-227,2.657709083492079e-47,1.8338890421354912e-26
2008-09-30,1,defensive_risk_off,7.776436428512015e-88,1.0,7.451771217949303e-222,2.6314019365216662e-56,3.7750994773802764e-22
2008-10-01,1,defensive_risk_off,1.9560605153028086e-88,1.0,6.87107263860142e-229,5.813289048876618e-62,4.7730049043658915e-21
2008-10-02,1,defensive_risk_off,5.648707045296729e-100,1.0,9.171095722530929e-258,1.2871523673558526e-68,5.805884984497176e-29
2008-10-03,1,defensive_risk_off,1.0484446130993866e-116,1.0,2.5334434226757166e-295,1.3240234626268669e-59,3.231986965273667e-29
2008-10-06,1,defensive_risk_off,1.0447866803667899e-117,1.0,0.0,4.831623921238323e-72,1.4894558720761896e-36
2008-10-07,1,defensive_risk_off,2.2407043037475227e-128,1.0,0.0,2.890891293240183e-80,1.4457416503842233e-42
2008-10-08,1,defensive_risk_off,1.1948462213411116e-158,1.0,0.0,5.971895470370425e-86,4.993132153417241e-53
2008-10-09,1,defensive_risk_off,4.811444336580015e-176,1.0,0.0,4.281962488493174e-111,1.3945477674532593e-61
2008-10-10,1,defensive_risk_off,6.815362547246286e-248,1.0,0.0,8.201906672884288e-145,3.415974597800856e-95
2008-10-13,1,defensive_risk_off,5.268521070945211e-277,1.0,0.0,2.4852812269183477e-229,3.815377896829678e-74
2008-10-14,1,defensive_risk_off,1.7568285043267846e-242,1.0,0.0,5.332818387806661e-194,1.2472103936188348e-62
2008-10-15,1,defensive_risk_off,3.515992877395146e-286,1.0,0.0,3.1960990074420496e-220,8.516560859142565e-85
2008-10-16,1,defensive_risk_off,1.7020832041933732e-299,1.0,0.0,3.591483759733521e-231,4.77847040004208e-81
2008-10-17,1,defensive_risk_off,0.0,1.0,0.0,1.873879494310858e-199,7.567948311806713e-102
2008-10-20,1,defensive_risk_off,0.0,1.0,0.0,6.860215915482727e-179,3.5293050467891216e-92
2008-10-21,1,defensive_risk_off,0.0,1.0,0.0,1.1612251971804991e-172,4.6032736930711524e-93
2008-10-22,1,defensive_risk_off,0.0,1.0,0.0,1.0937521199368567e-196,6.02380809651328e-94
2008-10-23,1,defensive_risk_off,0.0,1.0,0.0,4.957133891158184e-192,1.2277187496723926e-89
2008-10-24,1,defensive_risk_off,0.0,1.0,0.0,2.9832295605370305e-248,2.8032309854660165e-111
2008-10-27,1,defensive_risk_off,0.0,1.0,0.0,1.3297873347088963e-231,9.057436349778678e-117
2008-10-28,1,defensive_risk_off,0.0,1.0,0.0,4.285940827350479e-218,9.569077844983268e-98
2008-10-29,1,defensive_risk_off,0.0,1.0,0.0,2.1558677009405536e-223,5.3479326053867254e-101
2008-10-30,1,defensive_risk_off,0.0,1.0,0.0,2.6590166400314044e-220,3.100957571665335e-101
2008-10-31,1,defensive_risk_off,0.0,1.0,0.0,1.4617252929861717e-206,2.372031443944958e-99
2008-11-03,1,defensive_risk_off,6.29958e-318,1.0,0.0,9.32060998432078e-205,1.0585014937283254e-102
2008-11-04,1,defensive_risk_off,1.9746269296e-314,1.0,0.0,4.67890159875375e-165,6.482634271525955e-92
2008-11-05,1,defensive_risk_off,1.5423685085485066e-276,1.0,0.0,3.942039882651718e-150,1.0665449264379e-87
2008-11-06,1,defensive_risk_off,5.331555433171229e-259,1.0,0.0,8.227095190232925e-175,4.720618873430664e-89
2008-11-07,1,defensive_risk_off,1.7150037048767409e-255,1.0,0.0,7.207755883019073e-134,3.503536303363154e-75
2008-11-10,1,defensive_risk_off,1.1186146784507007e-227,1.0,0.0,1.7411189730568902e-111,6.914308371059221e-86
2008-11-11,1,defensive_risk_off,7.057627428839294e-241,1.0,0.0,4.252250866537843e-79,8.596175800793158e-99
2008-11-12,1,defensive_risk_off,3.512879179517849e-232,1.0,0.0,1.0139190205790634e-83,1.988928226504831e-101
2008-11-13,1,defensive_risk_off,5.2477953585908977e-225,1.0,0.0,2.722364731661093e-72,6.964819133674185e-97
2008-11-14,1,defensive_risk_off,1.3047858891785035e-219,1.0,0.0,8.721078741224702e-73,9.669651057452376e-107
2008-11-17,1,defensive_risk_off,3.5014206554809826e-216,1.0,0.0,9.81955221894957e-78,8.31617516491003e-138
2008-11-18,1,defensive_risk_off,1.4081555136166348e-261,1.0,0.0,1.1668953552252228e-83,4.792301175817816e-151
2008-11-19,1,defensive_risk_off,2.0527725815886236e-285,1.0,0.0,4.593913181460146e-94,5.242605901739025e-162
2008-11-20,1,defensive_risk_off,5e-324,1.0,0.0,6.937759447903494e-100,9.806697208356753e-181
2008-11-21,1,defensive_risk_off,0.0,1.0,0.0,7.714370796924643e-89,4.279156811398935e-161
2008-11-24,1,defensive_risk_off,2.95118505595919e-309,1.0,0.0,2.205400283692138e-66,1.890288003979388e-152
2008-11-25,1,defensive_risk_off,1.783079930240574e-291,1.0,0.0,1.1199198855082604e-51,4.542759994938748e-144
2008-11-26,1,defensive_risk_off,1.5981625244911316e-264,1.0,0.0,3.9606106198832285e-32,8.079070330750771e-144
2008-11-28,1,defensive_risk_off,7.34964915962092e-300,1.0,0.0,7.380628442812596e-47,1.0327400369580888e-164
2008-12-01,1,defensive_risk_off,0.0,1.0,0.0,2.606195860850698e-60,3.8062324787460756e-174
2008-12-02,1,defensive_risk_off,0.0,1.0,0.0,9.430535291594024e-46,6.527856606764387e-159
2008-12-03,1,defensive_risk_off,0.0,1.0,0.0,1.5708490710672825e-46,4.1318880346213804e-154
2008-12-04,1,defensive_risk_off,0.0,1.0,0.0,1.3834515631042348e-50,3.669007024654215e-158
2008-12-05,1,defensive_risk_off,0.0,1.0,0.0,1.7456873493161768e-51,2.0865720575826495e-148
2008-12-08,1,defensive_risk_off,0.0,1.0,0.0,2.38028600205197e-49,3.4556540420768556e-133
2008-12-09,1,defensive_risk_off,0.0,1.0,0.0,3.835616014154816e-52,6.649320759311203e-137
2008-12-10,1,defensive_risk_off,1.1814219733e-314,1.0,0.0,1.5214646427004447e-44,2.1829326440144511e-131
2008-12-11,1,defensive_risk_off,5.89380537e-315,1.0,0.0,5.696114891954079e-41,3.9657548204707406e-136
2008-12-12,1,defensive_risk_off,2.33692516283515e-309,1.0,0.0,1.4531922035123601e-38,9.992033944347682e-131
2008-12-15,1,defensive_risk_off,4.390655100135576e-298,1.0,0.0,2.8997396432215053e-37,4.2269899238524514e-137
2008-12-16,1,defensive_risk_off,5.715760529841989e-302,1.0,0.0,5.5491079000710035e-33,6.135689437796464e-128
2008-12-17,1,defensive_risk_off,1.4557367908928557e-280,1.0,0.0,1.731998190313993e-14,1.0200276273216362e-132
2008-12-18,3,recovery_or_normalization,8.020622447227855e-290,3.170701007690552e-09,0.0,0.9999999968295015,1.724774727671402e-140
2008-12-19,3,recovery_or_normalization,0.0,6.741672948783716e-23,0.0,1.0,1.0059502539501835e-162
2008-12-22,3,recovery_or_normalization,0.0,1.7781076842857564e-45,0.0,1.0,5.78111982601421e-181
2008-12-23,3,recovery_or_normalization,0.0,4.699483325969568e-60,0.0,1.0,7.7196927980994165e-193
2008-12-24,3,recovery_or_normalization,0.0,2.6081744950050436e-65,0.0,1.0,3.5709683864252614e-213
2008-12-26,3,recovery_or_normalization,0.0,2.313412154122058e-72,0.0,1.0,1.644590944074003e-207
2008-12-29,3,recovery_or_normalization,0.0,1.898668742491075e-66,0.0,1.0,1.221788390086344e-210
2008-12-30,3,recovery_or_normalization,0.0,5.479096697835413e-65,0.0,1.0,4.062704102280727e-236
2008-12-31,3,recovery_or_normalization,0.0,2.722310566190166e-91,0.0,1.0,6.628306358323253e-221
2009-01-02,3,recovery_or_normalization,0.0,1.4183952138159073e-90,0.0,1.0,3.974842200106848e-259
2009-01-05,3,recovery_or_normalization,0.0,5.786437330006814e-131,0.0,1.0,3.972283285005307e-294
2009-01-06,3,recovery_or_normalization,0.0,2.1570732516683063e-133,0.0,1.0,4.266137764355406e-281
2009-01-07,3,recovery_or_normalization,0.0,7.697505226272897e-127,0.0,1.0,5.9379798978661e-279
2009-01-08,3,recovery_or_normalization,0.0,4.136674994492002e-120,0.0,1.0,2.24284491387e-312
2009-01-09,3,recovery_or_normalization,0.0,1.399087756618583e-141,0.0,1.0,9.75325e-319
2009-01-12,3,recovery_or_normalization,0.0,8.64414468082086e-135,0.0,1.0,1.4301268743347259e-269
2009-01-13,3,recovery_or_normalization,0.0,5.508632667477146e-86,0.0,1.0,4.0309162797128636e-238
2009-01-14,3,recovery_or_normalization,0.0,2.105635997147042e-75,0.0,1.0,3.3597619961233844e-244
2009-01-15,3,recovery_or_normalization,0.0,1.7310416883676583e-78,0.0,1.0,1.0502337598268741e-246
2009-01-16,3,recovery_or_normalization,0.0,5.007770445570389e-85,0.0,1.0,2.4971445079117612e-250
2009-01-20,3,recovery_or_normalization,0.0,2.4777528204089543e-71,0.0,1.0,1.9404490039089937e-208
2009-01-21,3,recovery_or_normalization,0.0,2.4266126165906987e-47,0.0,1.0,5.14909235293912e-193
2009-01-22,3,recovery_or_normalization,3.36090814037604e-308,1.9987297179703813e-52,0.0,1.0,2.4827264951075525e-193
2009-01-23,3,recovery_or_normalization,8.8934981846649e-310,7.909868843804149e-46,0.0,1.0,7.844185734246703e-189
2009-01-26,3,recovery_or_normalization,3.14198e-318,5.2889268767883804e-42,0.0,1.0,7.97979909000874e-197
2009-01-27,3,recovery_or_normalization,0.0,1.0802219620982453e-49,0.0,1.0,2.1111875538626932e-205
2009-01-28,3,recovery_or_normalization,2.190921551677615e-289,9.609184364284212e-63,0.0,1.0,4.734221489094971e-170
2009-01-29,3,recovery_or_normalization,1.1727941837602238e-303,6.938271641080371e-30,0.0,1.0,1.1184190664283618e-181
2009-01-30,3,recovery_or_normalization,1.85592675551607e-309,1.8441484922549763e-34,0.0,1.0,4.093474290411928e-184
2009-02-02,3,recovery_or_normalization,0.0,3.0647052943696905e-27,0.0,1.0,2.6775490031206456e-187
2009-02-03,3,recovery_or_normalization,0.0,2.2467912653622603e-28,0.0,1.0,1.1056895490034796e-187
2009-02-04,3,recovery_or_normalization,0.0,1.6946096117832692e-26,0.0,1.0,8.346983245718777e-191
2009-02-05,3,recovery_or_normalization,0.0,2.210281327730133e-20,0.0,1.0,7.625556054014176e-179
2009-02-06,3,recovery_or_normalization,3.054e-320,5.601472469934173e-23,0.0,1.0,1.6167799191379357e-167
2009-02-09,3,recovery_or_normalization,2.1213995925344318e-286,5.726524156368121e-32,0.0,1.0,1.9670705613843665e-152
2009-02-10,3,recovery_or_normalization,2.1271874349171884e-275,1.8298225337520674e-22,0.0,1.0,2.250206480255499e-155
2009-02-11,3,recovery_or_normalization,6.812863674176433e-268,6.7299809287870055e-21,0.0,1.0,7.88381252254235e-147
2009-02-12,3,recovery_or_normalization,1.7338300659282052e-265,4.7526398413223135e-24,0.0,1.0,2.2600903581999375e-163
2009-02-13,3,recovery_or_normalization,3.4369192563765944e-262,1.7798759727171934e-32,0.0,1.0,2.2951145782868355e-144
2009-02-17,3,recovery_or_normalization,2.6372744102666667e-258,3.1560156088623304e-20,0.0,1.0,3.1434935611497157e-159
2009-02-18,3,recovery_or_normalization,1.7369398952980408e-264,1.3579823658849307e-23,0.0,1.0,1.3284434490927174e-148
2009-02-19,3,recovery_or_normalization,9.781578673099389e-247,5.7293887389183545e-21,0.0,1.0,2.2929624155769915e-141
2009-02-20,3,recovery_or_normalization,5.90166412222781e-247,8.208619848297014e-23,0.0,1.0,1.2038257949496515e-152
2009-02-23,3,recovery_or_normalization,2.5382753155720856e-281,5.048389530033802e-22,0.0,1.0,3.845788950302457e-167
2009-02-24,3,recovery_or_normalization,7.774500713453659e-259,1.2972994466238112e-34,0.0,1.0,6.608378353732155e-153
2009-02-25,3,recovery_or_normalization,1.1668128164397546e-248,2.07060480786516e-20,0.0,1.0,1.2748067448894068e-132
2009-02-26,3,recovery_or_normalization,8.519273493356306e-243,4.359977338608065e-07,0.0,0.9999995640019774,5.428060163258485e-125
2009-02-27,3,recovery_or_normalization,3.257835232417481e-253,0.00026432538875485994,0.0,0.999735674610802,3.482927883993714e-139
2009-03-02,1,defensive_risk_off,1.4627640429538673e-265,0.9984337175158903,0.0,0.0015662824842332505,1.966061889135156e-130
2009-03-03,1,defensive_risk_off,1.0186624978590705e-257,0.9999996187817304,0.0,3.812185964068694e-07,1.0191228270723898e-129
2009-03-04,1,defensive_risk_off,1.2789555108304881e-256,0.9999992027345338,0.0,7.972654153422704e-07,3.0155396974677187e-120
2009-03-05,1,defensive_risk_off,1.0970498976181643e-260,0.9999999696683521,0.0,3.033183546115282e-08,7.130500099540952e-133
2009-03-06,1,defensive_risk_off,6.98285664887304e-266,0.9999999864112397,0.0,1.3588453380559488e-08,1.254520667744227e-138
2009-03-09,1,defensive_risk_off,3.1823978276958967e-276,0.9999999985939212,0.0,1.4061939588758474e-09,1.5142317990924313e-134
2009-03-10,1,defensive_risk_off,1.4350842407530706e-257,0.9999999999972715,0.0,2.3160903779400038e-12,5.514210221936108e-128
2009-03-11,1,defensive_risk_off,2.232784966026992e-250,0.9999999999799911,0.0,2.0173932985930823e-11,7.451864705296888e-119
2009-03-12,1,defensive_risk_off,4.008575253146566e-241,0.9999999998572093,0.0,1.4319423436935039e-10,3.830185338569905e-105
2009-03-13,1,defensive_risk_off,1.9732437797851506e-229,0.9999999998153726,0.0,1.84280360455819e-10,1.5478400229976324e-102
2009-03-16,1,defensive_risk_off,5.517464639465802e-225,0.9999999999936335,0.0,6.451382716652306e-12,4.4419249509907476e-98
2009-03-17,1,defensive_risk_off,2.581524190690599e-229,0.9999999997489795,0.0,2.5063666831770797e-10,6.70363403064211e-100
2009-03-18,1,defensive_risk_off,5.868411115926747e-218,1.0,0.0,1.1600538972116746e-14,2.371538379173585e-96
2009-03-19,1,defensive_risk_off,1.0342038005240814e-219,0.9999999973697413,0.0,2.630462585504604e-09,1.6988961625600698e-87
2009-03-20,1,defensive_risk_off,3.227183213045217e-212,0.9999999265337491,0.0,7.346604004076393e-08,9.485706265830143e-93
2009-03-23,1,defensive_risk_off,2.1430315050975162e-224,0.9995210142472486,0.0,0.0004789857525489245,1.9438921682737007e-88
2009-03-24,3,recovery_or_normalization,2.930886006013769e-226,0.0009272965867027699,0.0,0.9990727034136371,1.8700413501723127e-92
2009-03-25,3,recovery_or_normalization,1.1569188867317942e-247,3.6380284580266083e-09,0.0,0.9999999963620212,3.004261425912393e-100
2009-03-26,3,recovery_or_normalization,1.9908822593865253e-255,3.554261047496261e-13,0.0,1.0,7.853522413066576e-103
2009-03-27,3,recovery_or_normalization,1.2122529272081262e-262,2.3071145999640865e-13,0.0,1.0,1.4898116806029385e-99
2009-03-30,3,recovery_or_normalization,4.72789684733272e-258,5.315783230099183e-12,0.0,0.999999999994543,2.747128425266506e-106
2009-03-31,3,recovery_or_normalization,1.6044266655233198e-265,1.1965414297079207e-14,0.0,1.0,2.1656671588443826e-102
2009-04-01,3,recovery_or_normalization,8.087226484507132e-268,6.763455890529094e-16,0.0,1.0,7.245390005505448e-109
2009-04-02,3,recovery_or_normalization,3.246189398994938e-296,3.948591817395259e-20,0.0,1.0,2.0011943013149817e-125
2009-04-03,3,recovery_or_normalization,0.0,2.758462922542311e-38,0.0,1.0,6.838065947634844e-125
2009-04-06,3,recovery_or_normalization,0.0,3.679852400495281e-39,0.0,1.0,3.8936757420601625e-128
2009-04-07,3,recovery_or_normalization,0.0,3.919849905563488e-38,0.0,1.0,7.789824259731893e-114
2009-04-08,3,recovery_or_normalization,1.6512133980969354e-293,2.7616238262108696e-25,0.0,1.0,4.68613991752424e-116
2009-04-09,3,recovery_or_normalization,8.084432228435475e-304,1.3372948126928032e-28,0.0,1.0,2.672091550785745e-112
2009-04-13,3,recovery_or_normalization,7.84899129208101e-286,2.6129612780386488e-23,0.0,1.0,5.456887570282222e-111
2009-04-14,3,recovery_or_normalization,4.0634846183158685e-269,6.11952790271326e-20,0.0,1.0,3.769371056967995e-111
2009-04-15,3,recovery_or_normalization,4.667002061730879e-271,3.1113233238345735e-18,0.0,1.0,7.639293463926063e-114
2009-04-16,3,recovery_or_normalization,2.2705191323604814e-275,4.040699850580293e-24,0.0,1.0,4.584003499754038e-122
2009-04-17,3,recovery_or_normalization,1.5050726532023816e-298,6.783058573090408e-28,0.0,1.0,6.605311170009962e-114
2009-04-20,3,recovery_or_normalization,1.4169857868851154e-259,6.148823104797098e-20,0.0,1.0,2.4972418128141182e-123
2009-04-21,3,recovery_or_normalization,2.0218251622343316e-262,5.34027917951811e-25,0.0,1.0,1.109923429863163e-121
2009-04-22,3,recovery_or_normalization,3.4960915901651e-260,4.00251163317898e-22,0.0,1.0,2.8123583116590027e-125
2009-04-23,3,recovery_or_normalization,6.974080455585384e-261,5.53731997692151e-23,0.0,1.0,1.572451130862561e-123
2009-04-24,3,recovery_or_normalization,3.6744625030957636e-252,1.147602251929369e-24,0.0,1.0,7.792487846449589e-123
2009-04-27,3,recovery_or_normalization,8.124936145799417e-245,8.110604126403203e-22,0.0,1.0,1.4727647519907775e-128
2009-04-28,3,recovery_or_normalization,3.8751951352239613e-259,5.770657391217645e-22,0.0,1.0,8.69857191652232e-134
2009-04-29,3,recovery_or_normalization,9.140216899073656e-295,1.0823046647716208e-29,0.0,1.0,3.7219438663153066e-127
2009-04-30,3,recovery_or_normalization,3.5788228489225564e-285,5.551194139069365e-31,0.0,1.0,1.1892963405473058e-134
2009-05-01,3,recovery_or_normalization,7.115755039783606e-283,3.1591027777281697e-35,0.0,1.0,1.4948324627898726e-132
2009-05-04,3,recovery_or_normalization,1.3640494911716934e-251,6.79398209051344e-33,0.0,1.0,4.433843364391673e-130
2009-05-05,3,recovery_or_normalization,3.949258205264493e-257,1.791806608627462e-28,0.0,1.0,6.640512371769152e-136
2009-05-06,3,recovery_or_normalization,5.4166285510847855e-253,2.489284674076914e-31,0.0,1.0,1.0880877514492543e-132
2009-05-07,3,recovery_or_normalization,5.768421330860474e-254,3.337298694768367e-28,0.0,1.0,3.9070774955490165e-130
2009-05-08,3,recovery_or_normalization,1.176409438138643e-249,1.6040064342656273e-26,0.0,1.0,2.959255703362566e-118
2009-05-11,3,recovery_or_normalization,5.278180174213409e-239,3.219088659757271e-23,0.0,1.0,6.297586675943133e-137
2009-05-12,3,recovery_or_normalization,2.3433022548593053e-250,5.207946043923486e-31,0.0,1.0,8.852790740246535e-135
2009-05-13,3,recovery_or_normalization,8.01046253766709e-251,2.3785404045302542e-27,0.0,1.0,3.282929647427624e-131
2009-05-14,3,recovery_or_normalization,2.606044157684613e-247,4.4841558287449875e-27,0.0,1.0,2.8137704283355175e-132
2009-05-15,3,recovery_or_normalization,1.729022567091535e-262,4.6515581944825785e-29,0.0,1.0,1.9829466914987812e-150
2009-05-18,3,recovery_or_normalization,3.063952205598564e-272,2.8679824953862515e-43,0.0,1.0,1.980518138287287e-153
2009-05-19,3,recovery_or_normalization,1.1389122745412172e-273,7.293829864629638e-45,0.0,1.0,3.671331465943161e-138
2009-05-20,3,recovery_or_normalization,4.973749953275728e-254,1.0170684888898835e-48,0.0,1.0,1.4116360695887696e-142
2009-05-21,3,recovery_or_normalization,3.6477573542030717e-273,4.003905002281645e-52,0.0,1.0,1.2390492644956435e-164
2009-05-22,3,recovery_or_normalization,1.1476887447538696e-275,1.7783903533955003e-66,0.0,1.0,1.3063720294926695e-150
2009-05-26,3,recovery_or_normalization,8.243511098407908e-266,4.18271471050528e-56,0.0,1.0,1.0945613646777755e-153
2009-05-27,3,recovery_or_normalization,2.979638593500562e-292,3.440357697577595e-59,0.0,1.0,1.3993322076617253e-161
2009-05-28,3,recovery_or_normalization,2.125499840945889e-301,1.0599380763051582e-69,0.0,1.0,5.242749245969715e-171
2009-05-29,3,recovery_or_normalization,0.0,3.320731886998543e-84,0.0,1.0,2.754458003515357e-216
2009-06-01,3,recovery_or_normalization,0.0,7.662265364257477e-123,0.0,1.0,1.145557559753975e-223
2009-06-02,3,recovery_or_normalization,0.0,1.2635130179498154e-135,0.0,1.0,7.71758309981569e-214
2009-06-03,3,recovery_or_normalization,0.0,2.594807430426969e-122,0.0,1.0,7.89329652182139e-246
2009-06-04,3,recovery_or_normalization,0.0,8.092813633720126e-153,0.0,1.0,1.2997925893600216e-234
2009-06-05,3,recovery_or_normalization,0.0,1.8397358181541512e-141,0.0,1.0,1.6091229717792969e-232
2009-06-08,3,recovery_or_normalization,2.19141466184151e-309,1.4243881094578436e-148,0.0,1.0,1.8402830305519296e-190
2009-06-09,3,recovery_or_normalization,7.125827069702386e-294,3.898245919380237e-111,0.0,1.0,2.729730075583922e-182
2009-06-10,3,recovery_or_normalization,2.921336965536499e-275,1.740398578122371e-105,0.0,1.0,1.8587410866641714e-156
2009-06-11,3,recovery_or_normalization,1.4158420114819366e-258,1.5777533410123791e-83,0.0,1.0,4.555416561007004e-146
2009-06-12,3,recovery_or_normalization,6.496476048039895e-250,2.9999564264890726e-78,0.0,1.0,1.043336197649077e-138
2009-06-15,3,recovery_or_normalization,7.121080316191006e-232,2.7859006273840106e-77,0.0,1.0,9.695583097278076e-129
2009-06-16,3,recovery_or_normalization,1.0114671838346212e-224,2.24212753049498e-61,0.0,1.0,5.7519831511360865e-121
2009-06-17,3,recovery_or_normalization,4.7979485424522895e-228,7.736113726330126e-57,0.0,1.0,1.615593327280268e-134
2009-06-18,3,recovery_or_normalization,8.637651239606309e-248,4.3543150911142325e-63,0.0,1.0,2.3359013656887228e-136
2009-06-19,3,recovery_or_normalization,1.1344295452561296e-214,8.037633593999286e-70,0.0,1.0,7.886668759805812e-110
2009-06-22,3,recovery_or_normalization,1.9985327437716198e-220,5.4484549841307274e-45,0.0,1.0,5.29237975361771e-117
2009-06-23,3,recovery_or_normalization,3.1594199291178036e-214,1.749576302251484e-52,0.0,1.0,6.408379126088707e-117
2009-06-24,3,recovery_or_normalization,1.689065403384421e-212,1.773759757911381e-48,0.0,1.0,5.707124487570284e-105
2009-06-25,3,recovery_or_normalization,3.1083827872957415e-194,1.3327123159671176e-45,0.0,1.0,5.852060857437933e-103
